id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgxgAASGWI8_7ZvvKGt4AaABAg	0	0	2018-12-27 23:47:15	Mujahid stran	when you pray in those churches, let it remind you .that people died for the greed of your fathers..bloody Europeans	UCDyexlpi9C70xi7I_-9SzBQ	http://www.youtube.com/channel/UCDyexlpi9C70xi7I_-9SzBQ	0		
Ugy3ZvOvyzujML02JFB4AaABAg	0	0	2018-12-27 23:44:53	Mujahid stran	europeans are thieves! the Pope is a thief..even till date!	UCDyexlpi9C70xi7I_-9SzBQ	http://www.youtube.com/channel/UCDyexlpi9C70xi7I_-9SzBQ	0		
UgykV7wFXAhN_umOFmN4AaABAg	0	0	2018-12-26 05:44:13	Yang X	I&#39;m Christian.... TO GOD BE THE GLORY!	UCeq67Byh12uMF3YT4sa-XoQ	http://www.youtube.com/channel/UCeq67Byh12uMF3YT4sa-XoQ	0		
Ugy64jkSqhlUK-M0FB54AaABAg	0	0	2018-12-19 23:15:05	sedecim	History with clarity thank you.	UCugscXGLkbH4I7K31H8Dgyw	http://www.youtube.com/channel/UCugscXGLkbH4I7K31H8Dgyw	0		
Ugz1OkuEFuu93Ri0aBl4AaABAg	0	0	2018-12-17 16:48:27	Koksal Ceylan	So sad for the Americo- indians,there first contack was whit a spanish Hitler,his SS sea man.	UCSTmeT6JSLeelj5oLAen-1A	http://www.youtube.com/channel/UCSTmeT6JSLeelj5oLAen-1A	0		
UgxYbgkKL38LmPie95J4AaABAg	2	1	2018-12-04 11:11:42	Geoff Strange	The Catholic church has been responsible for more suffering on this planet than any other organisation	UC7IWtJh7vODrWbZ4vBh8F5A	http://www.youtube.com/channel/UC7IWtJh7vODrWbZ4vBh8F5A	0		
UgxYbgkKL38LmPie95J4AaABAg.8oR9RJmoKkg8pdgot-6FMC		0	2019-01-03 13:53:40	Roman History Lover	FYI...that is NOT true.	UCQ2J-fHF-EZYivf2ux9HIwQ	http://www.youtube.com/channel/UCQ2J-fHF-EZYivf2ux9HIwQ	1	UgxYbgkKL38LmPie95J4AaABAg	Geoff Strange
UgxYbgkKL38LmPie95J4AaABAg.8oR9RJmoKkg8pIeHMH4Gg4		0	2018-12-26 00:28:11	honestguy77 !	Geoff Strange And relief to others through their charities!	UCXWdQLYd4DVmhpBg8Kbc6bw	http://www.youtube.com/channel/UCXWdQLYd4DVmhpBg8Kbc6bw	1	UgxYbgkKL38LmPie95J4AaABAg	Geoff Strange
Ugw4yirA1INLzSK0-C94AaABAg	0	4	2018-12-03 22:02:27	Jorge Valente	And Vasco da Gama??	UCnqsj5EBO-MBRCKBrm31sew	http://www.youtube.com/channel/UCnqsj5EBO-MBRCKBrm31sew	0		
Ugx5eaJ_UifPHLrzqGh4AaABAg	0	1	2018-11-28 18:25:49	Mark P	Also, Luther was NOT arrested. He was invited to Worms under Imperial protection.	UCOE3LYGXbLJyyyOrcg1vh7g	http://www.youtube.com/channel/UCOE3LYGXbLJyyyOrcg1vh7g	0		
Ugw_GUZpEHGKa1ebLUt4AaABAg	1	0	2018-11-28 18:23:32	Mark P	Luther didn&#39;t list 95 arguments against the church. He listed 95 arguments against the selling of indulgences	UCOE3LYGXbLJyyyOrcg1vh7g	http://www.youtube.com/channel/UCOE3LYGXbLJyyyOrcg1vh7g	0		
Ugw_GUZpEHGKa1ebLUt4AaABAg.8oCU5-GKQZN8pdhD24HZkO		0	2019-01-03 13:57:06	Roman History Lover	...more specifically, it was called, "Disputation on the Power and Efficacy of Indulgences".	UCQ2J-fHF-EZYivf2ux9HIwQ	http://www.youtube.com/channel/UCQ2J-fHF-EZYivf2ux9HIwQ	1	Ugw_GUZpEHGKa1ebLUt4AaABAg	Mark P
UgwKZ-t9sMacg5F-5eB4AaABAg	6	3	2018-11-27 15:11:18	Zidlef	Sadly the church made it Christians to discover the America because they could write and keep the papers that said so. But the Vikings discovered North America more than 300 to 400 years before anyone else. The church has falsified historic facts for centuries, but they are losing it in the end, they cannot lead through fear and intimidation anymore, any other religion did or does the same anyways.	UCsIEDsqyZ_3TlDcuZWrflOA	http://www.youtube.com/channel/UCsIEDsqyZ_3TlDcuZWrflOA	0		
UgwKZ-t9sMacg5F-5eB4AaABAg.8o9ZI6C3EUC8prxz6zym11		1	2019-01-09 02:52:59	Roman History Lover	+Zidlef Last (school) year, when my 11 year old daughter was learning about Christopher Columbus, etc. in school, I got all pissed that they are STILL teaching that nonsense to our kids as fact, so when I picked her up after school, I went in to her teacher and complained that I don't want her teaching it to my daughter as if it were true. She then told me that she has a hard time teaching it at all, knowing that there's concrete proof that it's not true, but has no choice because it's STILL part of the U.S. schools required curriculum! REQUIRED!! WTF!! You are totally right about about our so-called history being little more than a bunch of lies, and in my opinion, those "facts" that were taught are just more fairy tales...like the Bible is.	UCQ2J-fHF-EZYivf2ux9HIwQ	http://www.youtube.com/channel/UCQ2J-fHF-EZYivf2ux9HIwQ	1	UgwKZ-t9sMacg5F-5eB4AaABAg	Zidlef
UgwKZ-t9sMacg5F-5eB4AaABAg.8o9ZI6C3EUC8po3lN59Kmg		1	2019-01-07 14:35:18	Zidlef	+Roman History Lover well exactly, history has been a total lie from the start, kings and queens have done it, races have done it, religions have done it , because those who wrote it were all humans, and humans lie to serve their purposes and gains. Funny that Vikings came to Canada first, had trading relationships with the natives and could live among them and beside them without killing them imprison them or make slaves out of them, and then put them in RESERVES that were nothing less than other prisons. It would be funny to see the Hawaiians, Russians, Chinese or Indonesians and see if they ever made it to the west coast of America too, way before the Europeans or the history of that was wiped away too. History books are all lies, like fake news today LOL Make it your reality and make sure to erase all others along the way to brainwash the rest of the people, might have a few murders, a few society wipe out but my reality will prevail LMAO . Proof doesn't come from books for me, but from what people have left behind and that we are still finding a lot today. History is based on lies sadly and you have to be able to see through them and learn the truth and share it with others ;-)	UCsIEDsqyZ_3TlDcuZWrflOA	http://www.youtube.com/channel/UCsIEDsqyZ_3TlDcuZWrflOA	1	UgwKZ-t9sMacg5F-5eB4AaABAg	Zidlef
UgwKZ-t9sMacg5F-5eB4AaABAg.8o9ZI6C3EUC8po1jaWkSOl		1	2019-01-07 14:17:35	Roman History Lover	+Zidlef Exactly. Also, Columbus' so-called "discovery" was for Spain, so exactly why is there a fraudulent holiday celebrated here? Why should we want to commemorate the "discovery" of this country by Spain? A "discovery" where foreign people came and attempted to kill off the native population? The whole thing is completely insane and ridiculous to me. It makes no sense, even if it had been a legit discovery, for us to want to designate a holiday for a Spanish discovery! It's all just bizarre to me. Also, as far as believing what we've been told/taught about history, I have a hard time believing anything that doesn't have actual concrete proof. History is and has always been told by the 'winners', which means that they can tell it however they want, so I'm definitely grateful for Archaeology, etc. so that we know facts instead of just stories told by the winners.	UCQ2J-fHF-EZYivf2ux9HIwQ	http://www.youtube.com/channel/UCQ2J-fHF-EZYivf2ux9HIwQ	1	UgwKZ-t9sMacg5F-5eB4AaABAg	Zidlef
UgwKZ-t9sMacg5F-5eB4AaABAg.8o9ZI6C3EUC8pdkeNM5v_6		0	2019-01-03 14:27:11	Zidlef	+Roman History Lover it is a discovery for the people who had never been there and when they had scientists and experts tell them that the earth was flat, it must have been a hell of a discovery for them LOL When they had lead us to believe for a thousand years that Vikings, Danes etc were all mindless barbarians, but in fact were more evolved than most European civilizations at those times. They were ruthless fighters, great tradesman, epic sailors, explorers, craftsmanship of all sorts. They had been to more places on earth than anyone else and discovered more civilizations than others, made alliances, trade deals etc but they didn't have writings like Europeans did. All that is to learn from this, never believe people who can make up history as they choose it to be to benefit from it.	UCsIEDsqyZ_3TlDcuZWrflOA	http://www.youtube.com/channel/UCsIEDsqyZ_3TlDcuZWrflOA	1	UgwKZ-t9sMacg5F-5eB4AaABAg	Zidlef
UgwKZ-t9sMacg5F-5eB4AaABAg.8o9ZI6C3EUC8pdfhF_ZpJn		0	2019-01-03 13:43:53	Roman History Lover	I'd REALLY like to know how it's possible to "discover" a land that is already occupied by other humans??	UCQ2J-fHF-EZYivf2ux9HIwQ	http://www.youtube.com/channel/UCQ2J-fHF-EZYivf2ux9HIwQ	1	UgwKZ-t9sMacg5F-5eB4AaABAg	Zidlef
UgwKZ-t9sMacg5F-5eB4AaABAg.8o9ZI6C3EUC8pCqqComJmf		2	2018-12-23 18:22:29	Theturtleowl	And the Vikings did something very wise, they let the people and the land be.	UCwAWJaASmrqoy15_VrxFH6w	http://www.youtube.com/channel/UCwAWJaASmrqoy15_VrxFH6w	1	UgwKZ-t9sMacg5F-5eB4AaABAg	Zidlef
UgzSbwCOr0B7cG9PaPl4AaABAg	0	4	2018-11-16 23:40:19	Stephen Scaletti	very good series, but your background music and sound effects are so loud that it over comes the narrator.	UCsiYlI7c16xcBfcogk6o7pA	http://www.youtube.com/channel/UCsiYlI7c16xcBfcogk6o7pA	0		
Ugwuo1FWX8KYJ_VlW5h4AaABAg	1	0	2018-10-25 20:51:03	C. Huseyin	Columbus the sucker 😂	UCRJPTAjQ5DEv55iN7O-UwZA	http://www.youtube.com/channel/UCRJPTAjQ5DEv55iN7O-UwZA	0		
Ugwuo1FWX8KYJ_VlW5h4AaABAg.8mqBwdwJWf98pdhMbVy4y5		0	2019-01-03 13:58:24	Roman History Lover	not a "sucker". More like, Cristobal Colombo, FRAUD.	UCQ2J-fHF-EZYivf2ux9HIwQ	http://www.youtube.com/channel/UCQ2J-fHF-EZYivf2ux9HIwQ	1	Ugwuo1FWX8KYJ_VlW5h4AaABAg	C. Huseyin
Ugy4D06kauItbMgbHTN4AaABAg	9	1	2018-10-25 12:22:12	jennifer McDonald	Got to the part when the Spainish ambushed and murdered the South America leader, I got so angry had to turn it off. Don’t you just hate the great God fearing whites, they make me sick!	UCHwfyyIPLFT5HrAEINcWORw	http://www.youtube.com/channel/UCHwfyyIPLFT5HrAEINcWORw	0		
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8pS4adcbEef		1	2018-12-29 16:20:03	M0rshu64	+Harry Mathew Agreed *Applause*	UCwvg-UGEeI2Rp6seNvF_xAA	http://www.youtube.com/channel/UCwvg-UGEeI2Rp6seNvF_xAA	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8o7EfK012Ri		0	2018-11-26 17:32:37	Harry Mathew	+Bradley Thorne We live in an age of information yet collectively we are bereft of wisdom. I'm truly flabbergasted by the amount of people that advocate for failed tenants and/social policies that are literally destroying what's left of the west. Every decision that brought down the Roman Empire have been implemented into modern society. Slavery drove down the price of labor making the plebeians poor. Fiat currency destroyed the empire's wealth by devaluing it to the point that tradesmen and militia would not accept it. They even returned to bartering for a time. Universal suffrage dispensed with property rights which is one of the bedrocks of a free society. And the richer classes controlled the political agenda which caused anarchy. That is why the Byzantine Empire would last an additional thousand years after The Roman Empire was left in ruin. In 1911 President Woodrow Wilson decided to reverse the actions of President Thomas Jefferson who had held the currency to a gold standard. The Federal Reserve was born. And with it the ability of nations to borrow more money that they could ever repay. Only three years later we entered WWI. Then we received the income tax. What was promised as a temporary wartime measure would grow in cost and permanency. Today its hard to imagine not having an income tax which still remains unconstitutional. Around the same time the feminist movement was born. Quickly spreading through the North America and the United States in particular, women would be receiving the right to vote. They wielded this new found political power to enact the 18th amendment also known as prohibition. 1920's gangsterism is what followed and the birth of the mafia. The very immigrants that were brought to the United States during the industrial revolution would now seek opportunities within the ranks of their original countrymen and create tribalism within social and economic sectors. Power was consolidated and political power was purchased of forced by threat.  WWI paled in comparison to the expenditures of WWII and the income tax grew to an astronomical of 90%. This was eventually eased, but not before robbing many of their rights to wealth and property. Then there was the civil rights movement. A once prospering sub-culture in the United States would now be introduced to the welfare state and in a single generation, hundreds of years of values and work ethic would be lost. With particular emphasis on rewarding single parent households with social assistance, many black men (as they were still earning much less than whites) were literally kicked out of their households by the mothers of their children. Fatherlessness would now plague the black family and generations to follow would be part of the greatest incarceration of a demographic in modern history. From slaves to subculture to equals to prisoners in just over a century. With each war more expensive than the last, each law diluting our rights, each President kicking the can of debt and responsibility further down the road, each student lied to about our history, each new entitlement seen as a right is killing this republic and the murderers are all around us. They are those that prefer the government to do by force what we are meant to do by choice. So to answer your question, Trump very well could have made America great again. I just fear that he's decades too late..	UCDTxHMPFBu4cjcaSw3_3pew	http://www.youtube.com/channel/UCDTxHMPFBu4cjcaSw3_3pew	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8nxraM2qzQP		1	2018-11-22 16:49:49	Bradley Thorne	+Harry Mathew i fear the future greatly our children are not taught about america helping end ww2, they are taught we are evil for "killing" off the natives. they are taught is you voted for trump your a horrible person. they are taught to hate jews and love muslims. they are taught women are treated unjust all of this is a liberal fantasy of socialism we must defeat or we are doomed. and those are just a few. any thoughts on that?	UCDgN_QBoparmb7--3MYQgkg	http://www.youtube.com/channel/UCDgN_QBoparmb7--3MYQgkg	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8nxkQ7TRun0		1	2018-11-22 15:47:07	Harry Mathew	+Bradley Thorne Then we are like minded. These documentaries present a distorted history in which there are good and bad instead of conquerors and the conquered. Slavery, caste and fiefdom have impacted every race and religion at some point. The denial of said history is the danger as we are certainly fated to repeat the unlearned lessons of our forefathers.	UCDTxHMPFBu4cjcaSw3_3pew	http://www.youtube.com/channel/UCDTxHMPFBu4cjcaSw3_3pew	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8nxiqB_wXYv		1	2018-11-22 15:33:20	Bradley Thorne	+Harry Mathew im not upset about that i was pointing out that europeans were not evil for coming to the new world. i wss upset about that women calling white ppl evil	UCDgN_QBoparmb7--3MYQgkg	http://www.youtube.com/channel/UCDgN_QBoparmb7--3MYQgkg	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8nxLcrldev8		0	2018-11-22 12:01:48	Harry Mathew	+Bradley Thorne The thing you're most upset about isn't even the European's fault. They had no way of knowing that disease would spread. Im not a racist, just a student of history.	UCDTxHMPFBu4cjcaSw3_3pew	http://www.youtube.com/channel/UCDTxHMPFBu4cjcaSw3_3pew	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8nxDImXFdRf		0	2018-11-22 10:49:01	Bradley Thorne	jennifer mcdonald think about what you said. dont you hate god fearimg white people? humans have conqured others throughout history you cant put your modern liberal ideology to it. 90 percent of natives died from new diseases europeans brought over. did you think this whole half of the world would just be left alone in peace? get out of fairyland. your a racist and a dumbass	UCDgN_QBoparmb7--3MYQgkg	http://www.youtube.com/channel/UCDgN_QBoparmb7--3MYQgkg	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8ndc_cHafAe		2	2018-11-14 20:13:50	Harry Mathew	Its not as bad as it looks. Try to remember that these tribes had not yet invented the wheel. They had no written language and had basically not yet entered the bronze age. Being conquered is the only way that civilizations have ever advanced in all of history. The Europeans had discovered a people tens of thousands of years behind in technology. To them these people were not equals. They were the equivalent of cave men that had no idea what the gold they were sitting on was worth. Up until 70 years ago this is how nations were formed. Its neither good or bad, its just the way things were.	UCDTxHMPFBu4cjcaSw3_3pew	http://www.youtube.com/channel/UCDTxHMPFBu4cjcaSw3_3pew	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
Ugy4D06kauItbMgbHTN4AaABAg.8mpHhfg8uMC8n61wLu4kY0		2	2018-11-01 09:50:43	JETWTF	Wow a racist statement if there ever was one. And ignorant as any racists statement could be. Humans regardless of skin color have been ambushing and murdering each other since there was just one race in Africa and no humans anywhere else on the earth, that shit began with tribalism amongst hunter gatherers fighting for hunting territory and escalated to other resources that don't include base survival like gold. It also happened with other sapien species like Cro-Magnon and Neanderthal before the first humans arose in Africa. If ambushing and murdering a leader pisses you off... all humans including yourself should make you sick. When you look in a mirror you should despise yourself because you are human and capable of subterfuge during war just like the humans who were born and died in the last 100k+ years and the other sapiens who came and went before. Yes humans are shit regardless of the race, and they can be grand regardless of the race as well, only a racist cannot see that. Don't be a racist, you debase your own race when you are.	UC1XhQTSLoB18xY0Ztu5JLQA	http://www.youtube.com/channel/UC1XhQTSLoB18xY0Ztu5JLQA	1	Ugy4D06kauItbMgbHTN4AaABAg	jennifer McDonald
UgxO9p6aKBSpQS59dcd4AaABAg	0	0	2018-10-20 20:52:05	Carmen Peters	Andrew Marr is the writer. He&#39;s a journalist by trade. Not a historian. He claims that he has no political or religious beliefs, but, he says &quot;I&#39;m a non religious Calvinist&quot;. And there you have it. Why this sounds slanted is due to his Calvinism.<br /> Ignorance in Europe was due to a mini ice age, and plagues. But he fails to mention that. Take these videos with a huge grain of salt.	UCONyEZ3dGlMVmODycKpUomQ	http://www.youtube.com/channel/UCONyEZ3dGlMVmODycKpUomQ	0		
UgyvM0dHua3JCnAW3-J4AaABAg	0	1	2018-10-17 13:15:26	Bhm Tvv	Pope&#39;s vice	UCgmRdYkpze7k-E2etvliF9w	http://www.youtube.com/channel/UCgmRdYkpze7k-E2etvliF9w	0		
Ugy1-UpJBT8nj1dSkTF4AaABAg	0	2	2018-10-03 11:17:03	SUPER POP PRODUCTIONS	European Advunturers!? Portuguese and Spanish unveal and uncover the world.	UCvvgEMHnmWjC9_cJ6wpm0ZQ	http://www.youtube.com/channel/UCvvgEMHnmWjC9_cJ6wpm0ZQ	0		
UgwNnkfAHM8BNC0WFyN4AaABAg	4	0	2018-09-22 20:14:36	김병주	spain people is bad!!!!!!!! so they are weaker even than southkorea!	UCw6zcYxhweYSnsZy46gM9yQ	http://www.youtube.com/channel/UCw6zcYxhweYSnsZy46gM9yQ	0		
UgwNnkfAHM8BNC0WFyN4AaABAg.8lW9Xlk1hCl8pIeffX9VnV		0	2018-12-26 00:31:38	honestguy77 !	12? 13?	UCXWdQLYd4DVmhpBg8Kbc6bw	http://www.youtube.com/channel/UCXWdQLYd4DVmhpBg8Kbc6bw	1	UgwNnkfAHM8BNC0WFyN4AaABAg	김병주
UgwNnkfAHM8BNC0WFyN4AaABAg.8lW9Xlk1hCl8p09vC-keBE		0	2018-12-18 20:07:48	Nerkin1985	You are stupid?	UCTBtOKZ2_r57T1p2bsdzSFQ	http://www.youtube.com/channel/UCTBtOKZ2_r57T1p2bsdzSFQ	1	UgwNnkfAHM8BNC0WFyN4AaABAg	김병주
UgwNnkfAHM8BNC0WFyN4AaABAg.8lW9Xlk1hCl8mq86jiSFfT		0	2018-10-25 20:17:37	C. Huseyin	Humans are bad that is why we have good and wrong, law and justice is not about where you come from but how you are as a person and how deviant is your inner self.	UCRJPTAjQ5DEv55iN7O-UwZA	http://www.youtube.com/channel/UCRJPTAjQ5DEv55iN7O-UwZA	1	UgwNnkfAHM8BNC0WFyN4AaABAg	김병주
UgwNnkfAHM8BNC0WFyN4AaABAg.8lW9Xlk1hCl8mdKFbp_pxD		2	2018-10-20 20:53:33	Carmen Peters	How old are you,? 14?	UCONyEZ3dGlMVmODycKpUomQ	http://www.youtube.com/channel/UCONyEZ3dGlMVmODycKpUomQ	1	UgwNnkfAHM8BNC0WFyN4AaABAg	김병주
UgyKTP1lUSwU_LJUY094AaABAg	0	0	2018-09-22 19:53:45	김병주	<a href="https://www.youtube.com/watch?v=3wuymPfScQA&amp;t=8m15s">8:15</a>sex?	UCw6zcYxhweYSnsZy46gM9yQ	http://www.youtube.com/channel/UCw6zcYxhweYSnsZy46gM9yQ	0		
UgzaXJgaz37FI8J_qBF4AaABAg	5	2	2018-09-11 13:00:53	Peter Preminger Trichter	Rodrigo de Triana was not the first European to see what would be called the New World. The Vikings had already been in North America and recent findings point to European hunter-gatherers of the Ice Age(Soleutrians) who had also been there.It´s a possibility that still needs to be studied just like the mystery of the Kennewick man that would still have to be solved, much to the dislike of Native Americans whose narrative might have to be reviewed if conclusive evidence is found that he is authentic (which might not be the case since, as I understand, research on the matter has been halted).	UCK6WVImPiDt7SiM8_pkjZPg	http://www.youtube.com/channel/UCK6WVImPiDt7SiM8_pkjZPg	0		
UgzaXJgaz37FI8J_qBF4AaABAg.8l339Xzgxne8mq8bP0iIzz		0	2018-10-25 20:21:56	C. Huseyin	It has been pointed as it is a supposition. According to the “Saga of Erik the Red,” Eriksson crossed the Atlantic by accident after sailing off course on his return voyage from Norway after his conversion to Christianity. The “Saga of the Greenlanders,” however, recounts that Eriksson’s voyage to North America was no fluke. Instead, the Viking explorer had heard of a strange land to the west from Icelandic trader Bjarni Herjolfsson, who more than a decade earlier had overshot Greenland and sailed by the shores of North America without setting foot upon it. Eriksson bought the trader’s ship, raised a crew of 35 men and retraced the route in reverse. Therefore, as it was a saga or tail we can’t assert that actually happened.	UCRJPTAjQ5DEv55iN7O-UwZA	http://www.youtube.com/channel/UCRJPTAjQ5DEv55iN7O-UwZA	1	UgzaXJgaz37FI8J_qBF4AaABAg	Peter Preminger Trichter
UgzaXJgaz37FI8J_qBF4AaABAg.8l339Xzgxne8mf3LrGKKph		0	2018-10-21 13:04:20	Peter Preminger Trichter	Carmen Peters: If the text in the program didn´t point that out I accept your correction. But if I´m not wrong, the narrator didn´t specify that he was the first in that group. I would have to hear it all over again, but who knows if it´s worth my time.	UCK6WVImPiDt7SiM8_pkjZPg	http://www.youtube.com/channel/UCK6WVImPiDt7SiM8_pkjZPg	1	UgzaXJgaz37FI8J_qBF4AaABAg	Peter Preminger Trichter
UgzaXJgaz37FI8J_qBF4AaABAg.8l339Xzgxne8mdMLrS6GVs		1	2018-10-20 21:11:53	Carmen Peters	Peter Preminger Trichter... He was the first in that group. You failed to make that distinction.	UCONyEZ3dGlMVmODycKpUomQ	http://www.youtube.com/channel/UCONyEZ3dGlMVmODycKpUomQ	1	UgzaXJgaz37FI8J_qBF4AaABAg	Peter Preminger Trichter
UgzaXJgaz37FI8J_qBF4AaABAg.8l339Xzgxne8l4MfhQLRCC		0	2018-09-12 01:10:40	Peter Preminger Trichter	William Eaton: Of course I´m not sharing anything new. The sad thing is that it seems like the BBC did not get a wind of it...	UCK6WVImPiDt7SiM8_pkjZPg	http://www.youtube.com/channel/UCK6WVImPiDt7SiM8_pkjZPg	1	UgzaXJgaz37FI8J_qBF4AaABAg	Peter Preminger Trichter
UgzaXJgaz37FI8J_qBF4AaABAg.8l339Xzgxne8l4Bs7N41FT		2	2018-09-11 23:36:15	William Eaton	Sigh...yeah we know. Virtually everyone knows about your poor little vikings. You're not sharing anything new.	UC-m1l7fhhtM-KKD1Ws4bXfg	http://www.youtube.com/channel/UC-m1l7fhhtM-KKD1Ws4bXfg	1	UgzaXJgaz37FI8J_qBF4AaABAg	Peter Preminger Trichter
UgyYFCZlF0gqpo3Lf6R4AaABAg	9	7	2018-09-11 11:52:25	kai loa	Plundering was common through out all empires and people not just europeans.	UCg_sxBhcbmyGZGqX4gmWa_w	http://www.youtube.com/channel/UCg_sxBhcbmyGZGqX4gmWa_w	0		
UgyYFCZlF0gqpo3Lf6R4AaABAg.8l2wK4OU0vf8nxCPjsMUeA		0	2018-11-22 10:41:14	Bradley Thorne	+kai loa very true diffent times, be proud of your ancestors and who you are because of them	UCDgN_QBoparmb7--3MYQgkg	http://www.youtube.com/channel/UCDgN_QBoparmb7--3MYQgkg	1	UgyYFCZlF0gqpo3Lf6R4AaABAg	kai loa
